routing_id,task_id,selected_model_id,fallback_model_id,rejected_models,rejection_reasons,utility_score,quality_component,latency_component,cost_component,safety_component,reliability_component,routing_reason,constraint_summary,constraint_violation_flag,created_at
route_task_00192,task_00192,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00196,task_00196,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00197,task_00197,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00198,task_00198,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00200,task_00200,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""latency_constraint_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""latency_constraint_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""latency_constraint_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""latency_constraint_failed"", ""cost_constraint_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""latency_constraint_failed"", ""cost_constraint_failed""], ""fallback_model"": [""latency_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""latency_constraint_failed"", ""cost_constraint_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""latency_constraint_failed"", ""cost_constraint_failed""], ""safety_guarded_model"": [""model_class_not_allowed"", ""latency_constraint_failed"", ""cost_constraint_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""medium"", ""safety_required"": false, ""max_latency_ms"": 450, ""max_cost_usd"": 0.003, ""min_quality_score"": 0.76, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00202,task_00202,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00203,task_00203,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""cost_constraint_failed""], ""balanced_general_model"": [""cost_constraint_failed""], ""cheap_batch_model"": [""unsupported_domain"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""cost_constraint_failed""], ""experimental_canary_model"": [""cost_constraint_failed""], ""fallback_model"": [""cost_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""cost_constraint_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""cost_constraint_failed""], ""safety_guarded_model"": [""model_class_not_allowed"", ""cost_constraint_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""low"", ""safety_required"": false, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0009, ""min_quality_score"": 0.65, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00204,task_00204,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""cost_constraint_failed""], ""balanced_general_model"": [""cost_constraint_failed""], ""cheap_batch_model"": [""quality_bar_failed""], ""code_specialist_model"": [""unsupported_domain"", ""cost_constraint_failed""], ""experimental_canary_model"": [""cost_constraint_failed""], ""fallback_model"": [""cost_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""quality_bar_failed""], ""finance_domain_model"": [""unsupported_domain"", ""cost_constraint_failed""], ""healthcare_domain_model"": [""unsupported_domain"", ""cost_constraint_failed""], ""safety_guarded_model"": [""model_class_not_allowed"", ""cost_constraint_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""low"", ""safety_required"": false, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0009, ""min_quality_score"": 0.65, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00208,task_00208,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00209,task_00209,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00210,task_00210,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00214,task_00214,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00215,task_00215,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""latency_constraint_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""cost_constraint_failed""], ""cheap_batch_model"": [""unsupported_domain"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""cost_constraint_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""cost_constraint_failed""], ""fallback_model"": [""cost_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""cost_constraint_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""latency_constraint_failed"", ""cost_constraint_failed""], ""safety_guarded_model"": [""model_class_not_allowed"", ""latency_constraint_failed"", ""cost_constraint_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""medium"", ""safety_required"": false, ""max_latency_ms"": 900, ""max_cost_usd"": 0.0009, ""min_quality_score"": 0.76, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00216,task_00216,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00219,task_00219,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00220,task_00220,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""latency_constraint_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed""], ""fallback_model"": [""latency_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_domain"", ""model_class_not_allowed"", ""latency_constraint_failed"", ""quality_bar_failed""], ""safety_guarded_model"": [""latency_constraint_failed"", ""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 450, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00221,task_00221,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""cost_constraint_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""cost_constraint_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""cost_constraint_failed""], ""fallback_model"": [""cost_constraint_failed"", ""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""cost_constraint_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""cost_constraint_failed"", ""quality_bar_failed""], ""safety_guarded_model"": [""cost_constraint_failed"", ""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0009, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
route_task_00222,task_00222,fallback_model,fallback_model,"[""accurate_large_model"", ""balanced_general_model"", ""cheap_batch_model"", ""code_specialist_model"", ""experimental_canary_model"", ""fallback_model"", ""fast_small_model"", ""finance_domain_model"", ""healthcare_domain_model"", ""safety_guarded_model""]","{""accurate_large_model"": [""safety_gate_failed"", ""cost_constraint_failed""], ""balanced_general_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""cheap_batch_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""code_specialist_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""experimental_canary_model"": [""model_class_not_allowed"", ""safety_gate_failed""], ""fallback_model"": [""quality_bar_failed""], ""fast_small_model"": [""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""finance_domain_model"": [""unsupported_task_type"", ""unsupported_domain"", ""model_class_not_allowed"", ""safety_gate_failed"", ""quality_bar_failed""], ""healthcare_domain_model"": [""quality_bar_failed""], ""safety_guarded_model"": [""quality_bar_failed""]}",0.6127,0.62,0.0,0.0,1.0,0.99,fallback selected because no model satisfied all constraints,"{""risk_level"": ""high"", ""safety_required"": true, ""max_latency_ms"": 1600, ""max_cost_usd"": 0.0065, ""min_quality_score"": 0.86, ""constraint_violation_flag"": true}",True,2026-01-15T12:00:00+00:00
